Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Cargo Type Code,Cargo Aircraft Type,Cargo Weight LBS,Cargo Metric TONS
200508,Air France,AF,Air France,AF,International,Europe,Enplaned,Mail,Passenger,"71,918",32.6220048
200508,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Cargo,Passenger,"290,851",131.9300136
200508,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Mail,Passenger,"8,986",4.0760496
200508,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Cargo,Passenger,"150,405",68.223708
200508,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,"200,435",90.917316
200508,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,"2,226",1.0097136
200508,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,"185,119",83.9699784
200508,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,"3,630",1.646568
200508,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Mail,Passenger,"27,363",12.4118568
200508,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Deplaned,Cargo,Passenger,"68,036",30.8611296
200508,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Enplaned,Cargo,Passenger,"21,580",9.788688
200508,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Enplaned,Mail,Passenger,"44,529",20.1983544
200508,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Cargo,Passenger,"94,756",42.9813216
200508,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Cargo,Passenger,"9,516",4.3164576
200508,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Cargo,Passenger,"801,242",363.4433712
200508,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Mail,Passenger,"88,251",40.0306536
200508,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Cargo,Passenger,"285,712",129.5989632
200508,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Mail,Passenger,"200,343",90.8755848
200508,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Cargo,Passenger,"2,055,952",932.5798272
200508,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Mail,Passenger,"361,009",163.7536824
200508,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Cargo,Passenger,"2,694,082","1,222.035595"
200508,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Mail,Passenger,"903,002",409.6017072
200508,Ameriflight,A8,Ameriflight,A8,Domestic,US,Deplaned,Cargo,Freighter,"49,695",22.541652
200508,Ameriflight,A8,Ameriflight,A8,Domestic,US,Enplaned,Cargo,Freighter,"16,686",7.5687696
200508,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Freighter,"247,421",112.2301656
200508,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Passenger,"697,521",316.3955256
200508,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Freighter,"297,594",134.9886384
200508,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Passenger,"838,970",380.556792
200508,Astar Air Cargo,ER,Astar Air Cargo,ER,Domestic,US,Deplaned,Cargo,Freighter,"1,110,473",503.7105528
200508,Astar Air Cargo,ER,Astar Air Cargo,ER,Domestic,US,Enplaned,Cargo,Freighter,"1,455,218",660.0868848
200508,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,"777,344",352.6032384
200508,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Mail,Passenger,"17,446",7.9135056
200508,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Cargo,Passenger,"1,499,612",680.2240032
200508,Cargolux Airlines,CV,Cargolux Airlines,CV,International,Europe,Deplaned,Cargo,Freighter,"986,046",447.2704656
200508,Cargolux Airlines,CV,Cargolux Airlines,CV,International,Europe,Enplaned,Cargo,Freighter,"808,668",366.8118048
200508,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Freighter,"1,206,284",547.1704224
200508,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Passenger,"200,819",91.0914984
200508,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Mail,Passenger,"132,802",60.2389872
200508,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Freighter,"737,148",334.3703328
200508,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Passenger,"142,438",64.6098768
200508,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Mail,Passenger,"5,013",2.2738968
200508,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Freighter,"2,339,993","1,061.420825"
200508,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Freighter,"83,147",37.7154792
200508,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Freighter,"2,202,466",999.0385776
200508,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Mail,Freighter,"50,602",22.9530672
200508,China Cargo Airlines,CK,China Cargo Airlines,CK,International,Asia,Deplaned,Cargo,Freighter,"409,035",185.538276
200508,China Cargo Airlines,CK,China Cargo Airlines,CK,International,Asia,Enplaned,Cargo,Freighter,"354,156",160.6451616
200508,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,"808,305",366.647148
200508,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Express,Passenger,"531,371",241.0298856
200508,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Mail,Passenger,"142,789",64.7690904
200508,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,"72,393",32.8374648
200508,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Express,Passenger,"1,319,664",598.5995904
200508,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Mail,Passenger,"181,287",82.2317832
200508,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Combi,"3,039,349","1,378.648706"
200508,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Freighter,"83,371",37.8170856
200508,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Combi,"1,925,303",873.3174408
200508,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Freighter,"52,812",23.9555232
200508,Federal Express,FX,Federal Express,FX,Domestic,US,Deplaned,Cargo,Freighter,"9,212,007","4,178.566375"
200508,Federal Express,FX,Federal Express,FX,Domestic,US,Enplaned,Cargo,Freighter,"7,884,556","3,576.434602"
200508,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Cargo,Passenger,"48,390",21.949704
200508,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Express,Passenger,"12,215",5.540724
200508,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Cargo,Passenger,"69,828",31.6739808
200508,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Express,Passenger,"1,576",0.7148736
200508,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Cargo,Passenger,"150,595",68.309892
200508,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Cargo,Passenger,"420,554",190.7632944
200508,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,"29,395",13.333572
200508,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,"7,088",3.2151168
200508,Icelandair (Inactive),FI,Icelandair (Inactive),FI,International,Europe,Deplaned,Cargo,Passenger,"11,846",5.3733456
200508,Icelandair (Inactive),FI,Icelandair (Inactive),FI,International,Europe,Enplaned,Cargo,Passenger,"77,411",35.1136296
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Cargo,Freighter,"1,491,614",676.5961104
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Cargo,Passenger,"509,272",231.0057792
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Mail,Freighter,"176,422",80.0250192
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Mail,Passenger,"60,234",27.3221424
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Cargo,Freighter,"1,402,021",635.9567256
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Cargo,Passenger,"478,683",217.1306088
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Mail,Freighter,"196,528",89.1451008
200508,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Mail,Passenger,"67,099",30.4361064
200508,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Cargo,Passenger,"678,781",307.8950616
200508,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Mail,Passenger,"129,364",58.6795104
200508,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Cargo,Passenger,"495,987",224.9797032
200508,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Mail,Passenger,"131,331",59.5717416
200508,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Deplaned,Cargo,Freighter,"589,951",267.6017736
200508,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Enplaned,Cargo,Freighter,"548,184",248.6562624
200508,Kitty Hawk Air Cargo,KR,Kitty Hawk Air Cargo,KR,Domestic,US,Deplaned,Cargo,Freighter,"651,080",295.329888
200508,Kitty Hawk Air Cargo,KR,Kitty Hawk Air Cargo,KR,Domestic,US,Enplaned,Cargo,Freighter,"576,622",261.5557392
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Freighter,"1,627,279",738.1337544
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Passenger,"655,368",297.2749248
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Freighter,"14,613",6.6284568
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Passenger,"5,885",2.669436
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Freighter,"1,284,737",582.7567032
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Passenger,"517,413",234.6985368
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Mail,Freighter,"7,167",3.2509512
200508,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Mail,Passenger,"2,887",1.3095432
200508,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Cargo,Passenger,"632,268",286.7967648
200508,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Mail,Passenger,"25,511",11.5717896
200508,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Cargo,Passenger,"811,083",367.9072488
200508,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Cargo,Passenger,"4,020",1.823472
200508,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Mail,Passenger,"9,500",4.3092
200508,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Cargo,Passenger,"6,400",2.90304
200508,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Mail,Passenger,"10,026",4.5477936
200508,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Deplaned,Cargo,Freighter,"1,921,731",871.6971816
200508,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Deplaned,Mail,Freighter,"63,774",28.9278864
200508,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Cargo,Freighter,"1,502,424",681.4995264
200508,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Mail,Freighter,"302,720",137.313792
200508,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Deplaned,Cargo,Freighter,"55,179",25.0291944
200508,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Deplaned,Cargo,Passenger,"55,179",25.0291944
200508,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Deplaned,Mail,Freighter,411,0.1864296
200508,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Deplaned,Mail,Passenger,411,0.1864296
200508,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Enplaned,Cargo,Freighter,"101,960",46.249056
200508,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Enplaned,Cargo,Passenger,"101,960",46.249056
200508,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Enplaned,Mail,Freighter,"1,695",0.768852
200508,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Enplaned,Mail,Passenger,"1,695",0.768852
200508,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Deplaned,Cargo,Passenger,"807,095",366.098292
200508,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Deplaned,Mail,Passenger,"113,127",51.3144072
200508,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Enplaned,Cargo,Passenger,"366,280",166.144608
200508,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Enplaned,Mail,Passenger,"48,993",22.2232248
200508,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Cargo,Passenger,"643,931",292.0871016
200508,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Mail,Passenger,"8,107",3.6773352
200508,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Cargo,Passenger,"41,890",19.001304
200508,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Mail,Passenger,"34,610",15.699096
200508,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Cargo,Passenger,"1,052,808",477.5537088
200508,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Mail,Passenger,"38,551",17.4867336
200508,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Cargo,Passenger,"256,199",116.2118664
200508,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Mail,Passenger,"23,619",10.7135784
200508,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,371,0.1682856
200508,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,"1,620",0.734832
200508,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Cargo,Passenger,830,0.376488
200508,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Mail,Passenger,"13,704",6.2161344
200508,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Cargo,Passenger,"16,179",7.3387944
200508,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Mail,Passenger,"20,829",9.4480344
200508,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Cargo,Passenger,"5,874",2.6644464
200508,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Cargo,Passenger,"2,627",1.1916072
200508,Tradewinds Airlines,WI,Tradewinds Airlines,WI,Domestic,US,Deplaned,Cargo,Freighter,"1,161,462",526.8391632
200508,Tradewinds Airlines,WI,Tradewinds Airlines,WI,Domestic,US,Enplaned,Cargo,Freighter,"1,568,700",711.56232
200508,US Airways,US,US Airways,US,Domestic,US,Deplaned,Cargo,Passenger,"160,091",72.6172776
200508,US Airways,US,US Airways,US,Domestic,US,Deplaned,Express,Passenger,"6,635",3.009636
200508,US Airways,US,US Airways,US,Domestic,US,Deplaned,Mail,Passenger,"105,500",47.8548
200508,US Airways,US,US Airways,US,Domestic,US,Enplaned,Cargo,Passenger,"247,036",112.0555296
200508,US Airways,US,US Airways,US,Domestic,US,Enplaned,Express,Passenger,"6,369",2.8889784
200508,US Airways,US,US Airways,US,Domestic,US,Enplaned,Mail,Passenger,"228,093",103.4629848
200508,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Cargo,Passenger,"189,511",85.9621896
200508,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Mail,Passenger,"177,084",80.3253024
200508,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Cargo,Passenger,"308,986",140.1560496
200508,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Mail,Passenger,"578,003",262.1821608
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Cargo,Passenger,"96,387",43.7211432
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Express,Passenger,"1,856,540",842.126544
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Mail,Passenger,"1,173,711",532.3953096
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Cargo,Passenger,"212,640",96.453504
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Express,Passenger,"2,784,791","1,263.181198"
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Mail,Passenger,"2,387,238","1,082.851157"
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Cargo,Passenger,"5,030,334","2,281.759502"
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Express,Passenger,"552,104",250.4343744
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Cargo,Passenger,"2,111,683",957.8594088
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Express,Passenger,"710,273",322.1798328
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Mail,Passenger,"1,264",0.5733504
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Express,Passenger,"594,647",269.7318792
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Mail,Passenger,"14,412",6.5372832
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Cargo,Passenger,79,0.0358344
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Express,Passenger,"154,730",70.185528
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Mail,Passenger,"156,793",71.1213048
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Express,Passenger,740,0.335664
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Mail,Passenger,"8,512",3.8610432
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Cargo,Passenger,1,0.0004536
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Express,Passenger,"9,663",4.3831368
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Mail,Passenger,"22,260",10.097136
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Express,Passenger,"1,015,127",460.4616072
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Mail,Passenger,"409,791",185.8811976
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Cargo,Passenger,"20,760",9.416736
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Express,Passenger,"1,269,599",575.8901064
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Mail,Passenger,"476,673",216.2188728
200508,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Express,Passenger,"11,960",5.425056
